pattern_i,pattern_j,orig_row_i,orig_row_j,bits_i,bits_j,swaps
4,79,80,227,001010000,011100011,0
4,80,80,229,001010000,011100101,0
4,81,80,231,001010000,011100111,0
4,82,80,232,001010000,011101000,0
4,83,80,234,001010000,011101010,0
4,84,80,240,001010000,011110000,0
4,85,80,241,001010000,011110001,0
4,86,80,245,001010000,011110101,0
4,87,80,248,001010000,011111000,0
4,88,80,266,001010000,100001010,0
4,89,80,267,001010000,100001011,0
4,90,80,268,001010000,100001100,0
4,91,80,269,001010000,100001101,0
4,92,80,270,001010000,100001110,0
4,93,80,271,001010000,100001111,0
4,94,80,274,001010000,100010010,0
4,95,80,275,001010000,100010011,0
4,96,80,276,001010000,100010100,0
4,97,80,277,001010000,100010101,0
4,98,80,278,001010000,100010110,0
4,99,80,279,001010000,100010111,0
4,100,80,282,001010000,100011010,0
4,101,80,283,001010000,100011011,0
4,102,80,284,001010000,100011100,0
4,103,80,285,001010000,100011101,0
4,104,80,286,001010000,100011110,0
4,105,80,287,001010000,100011111,0
4,106,80,290,001010000,100100010,0
4,107,80,291,001010000,100100011,0
4,108,80,293,001010000,100100101,0
4,109,80,295,001010000,100100111,0
4,110,80,298,001010000,100101010,0
4,111,80,299,001010000,100101011,0
4,112,80,301,001010000,100101101,0
4,113,80,303,001010000,100101111,0
4,114,80,306,001010000,100110010,0
4,115,80,307,001010000,100110011,0
4,116,80,309,001010000,100110101,0
4,117,80,311,001010000,100110111,0
4,118,80,314,001010000,100111010,0
4,119,80,315,001010000,100111011,0
4,120,80,317,001010000,100111101,0
4,121,80,319,001010000,100111111,0
4,122,80,330,001010000,101001010,0
4,123,80,332,001010000,101001100,0
4,124,80,334,001010000,101001110,0
4,125,80,338,001010000,101010010,0
4,126,80,339,001010000,101010011,0
4,127,80,340,001010000,101010100,0
4,128,80,341,001010000,101010101,0
4,129,80,342,001010000,101010110,0
4,130,80,343,001010000,101010111,0
4,131,80,346,001010000,101011010,0
4,132,80,348,001010000,101011100,0
4,133,80,350,001010000,101011110,0
4,134,80,354,001010000,101100010,0
4,135,80,355,001010000,101100011,0
4,136,80,357,001010000,101100101,0
4,137,80,359,001010000,101100111,0
4,138,80,362,001010000,101101010,0
4,139,80,370,001010000,101110010,0
4,140,80,371,001010000,101110011,0
4,141,80,373,001010000,101110101,0
4,142,80,375,001010000,101110111,0
4,143,80,378,001010000,101111010,0
4,144,80,394,001010000,110001010,0
4,145,80,395,001010000,110001011,0
4,146,80,396,001010000,110001100,0
4,147,80,397,001010000,110001101,0
4,148,80,398,001010000,110001110,0
4,149,80,399,001010000,110001111,0
4,150,80,404,001010000,110010100,0
4,151,80,405,001010000,110010101,0
4,152,80,412,001010000,110011100,0
4,153,80,413,001010000,110011101,0
4,154,80,418,001010000,110100010,0
4,155,80,419,001010000,110100011,0
4,156,80,421,001010000,110100101,0
4,157,80,423,001010000,110100111,0
4,158,80,426,001010000,110101010,0
4,159,80,427,001010000,110101011,0
4,160,80,429,001010000,110101101,0
4,161,80,431,001010000,110101111,0
4,162,80,437,001010000,110110101,0
4,163,80,445,001010000,110111101,0
4,164,80,458,001010000,111001010,0
4,165,80,460,001010000,111001100,0
4,166,80,462,001010000,111001110,0
4,167,80,468,001010000,111010100,0
4,168,80,469,001010000,111010101,0
4,169,80,476,001010000,111011100,0
4,170,80,482,001010000,111100010,0
4,171,80,483,001010000,111100011,0
4,172,80,485,001010000,111100101,0
4,173,80,487,001010000,111100111,0
4,174,80,490,001010000,111101010,0
4,175,80,501,001010000,111110101,0
5,6,81,82,001010001,001010010,0
5,7,81,83,001010001,001010011,0
5,8,81,84,001010001,001010100,0
5,9,81,85,001010001,001010101,0
5,10,81,86,001010001,001010110,0
5,11,81,87,001010001,001010111,0
5,12,81,88,001010001,001011000,0
5,13,81,90,001010001,001011010,0
5,14,81,92,001010001,001011100,0
5,15,81,94,001010001,001011110,0
5,16,81,96,001010001,001100000,0
5,17,81,97,001010001,001100001,0
5,18,81,98,001010001,001100010,0
5,19,81,99,001010001,001100011,0
5,20,81,101,001010001,001100101,0
5,21,81,103,001010001,001100111,0
5,22,81,104,001010001,001101000,0
5,23,81,106,001010001,001101010,0
5,24,81,112,001010001,001110000,0
5,25,81,113,001010001,001110001,0
5,26,81,114,001010001,001110010,0
5,27,81,115,001010001,001110011,0
5,28,81,117,001010001,001110101,0
5,29,81,119,001010001,001110111,0
5,30,81,120,001010001,001111000,0
5,31,81,122,001010001,001111010,0
5,32,81,136,001010001,010001000,0
5,33,81,137,001010001,010001001,0
5,34,81,138,001010001,010001010,0
5,35,81,139,001010001,010001011,0
5,36,81,140,001010001,010001100,0
5,37,81,141,001010001,010001101,0
5,38,81,142,001010001,010001110,0
5,39,81,143,001010001,010001111,0
5,40,81,144,001010001,010010000,0
5,41,81,145,001010001,010010001,0
5,42,81,148,001010001,010010100,0
5,43,81,149,001010001,010010101,0
5,44,81,152,001010001,010011000,0
5,45,81,153,001010001,010011001,0
5,46,81,156,001010001,010011100,0
5,47,81,157,001010001,010011101,0
5,48,81,160,001010001,010100000,0
5,49,81,161,001010001,010100001,0
5,50,81,162,001010001,010100010,0
5,51,81,163,001010001,010100011,0
5,52,81,165,001010001,010100101,0
5,53,81,167,001010001,010100111,0
5,54,81,168,001010001,010101000,0
5,55,81,169,001010001,010101001,0
5,56,81,170,001010001,010101010,0
5,57,81,171,001010001,010101011,0
5,58,81,173,001010001,010101101,0
5,59,81,175,001010001,010101111,0
5,60,81,176,001010001,010110000,0
5,61,81,177,001010001,010110001,0
5,62,81,181,001010001,010110101,0
5,63,81,184,001010001,010111000,0
5,64,81,185,001010001,010111001,0
5,65,81,189,001010001,010111101,0
5,66,81,200,001010001,011001000,0
5,67,81,202,001010001,011001010,0
5,68,81,204,001010001,011001100,0
5,69,81,206,001010001,011001110,0
5,70,81,208,001010001,011010000,0
5,71,81,209,001010001,011010001,0
5,72,81,212,001010001,011010100,0
5,73,81,213,001010001,011010101,0
5,74,81,216,001010001,011011000,0
5,75,81,220,001010001,011011100,0
5,76,81,224,001010001,011100000,0
5,77,81,225,001010001,011100001,0
5,78,81,226,001010001,011100010,0
5,79,81,227,001010001,011100011,0
5,80,81,229,001010001,011100101,0
5,81,81,231,001010001,011100111,0
5,82,81,232,001010001,011101000,0
5,83,81,234,001010001,011101010,0
5,84,81,240,001010001,011110000,0
5,85,81,241,001010001,011110001,0
5,86,81,245,001010001,011110101,0
5,87,81,248,001010001,011111000,0
5,88,81,266,001010001,100001010,0
5,89,81,267,001010001,100001011,0
5,90,81,268,001010001,100001100,0
5,91,81,269,001010001,100001101,0
5,92,81,270,001010001,100001110,0
5,93,81,271,001010001,100001111,0
5,94,81,274,001010001,100010010,0
5,95,81,275,001010001,100010011,0
5,96,81,276,001010001,100010100,0
5,97,81,277,001010001,100010101,0
5,98,81,278,001010001,100010110,0
5,99,81,279,001010001,100010111,0
5,100,81,282,001010001,100011010,0
5,101,81,283,001010001,100011011,0
5,102,81,284,001010001,100011100,0
5,103,81,285,001010001,100011101,0
5,104,81,286,001010001,100011110,0
5,105,81,287,001010001,100011111,0
5,106,81,290,001010001,100100010,0
5,107,81,291,001010001,100100011,0
5,108,81,293,001010001,100100101,0
5,109,81,295,001010001,100100111,0
5,110,81,298,001010001,100101010,0
5,111,81,299,001010001,100101011,0
5,112,81,301,001010001,100101101,0
5,113,81,303,001010001,100101111,0
5,114,81,306,001010001,100110010,0
5,115,81,307,001010001,100110011,0
5,116,81,309,001010001,100110101,0
5,117,81,311,001010001,100110111,0
5,118,81,314,001010001,100111010,0
5,119,81,315,001010001,100111011,0
5,120,81,317,001010001,100111101,0
5,121,81,319,001010001,100111111,0
5,122,81,330,001010001,101001010,0
5,123,81,332,001010001,101001100,0
5,124,81,334,001010001,101001110,0
5,125,81,338,001010001,101010010,0
5,126,81,339,001010001,101010011,0
5,127,81,340,001010001,101010100,0
5,128,81,341,001010001,101010101,0
5,129,81,342,001010001,101010110,0
5,130,81,343,001010001,101010111,0
5,131,81,346,001010001,101011010,0
5,132,81,348,001010001,101011100,0
5,133,81,350,001010001,101011110,0
5,134,81,354,001010001,101100010,0
5,135,81,355,001010001,101100011,0
5,136,81,357,001010001,101100101,0
5,137,81,359,001010001,101100111,0
5,138,81,362,001010001,101101010,0
5,139,81,370,001010001,101110010,0
5,140,81,371,001010001,101110011,0
5,141,81,373,001010001,101110101,0
5,142,81,375,001010001,101110111,0
5,143,81,378,001010001,101111010,0
5,144,81,394,001010001,110001010,0
5,145,81,395,001010001,110001011,0
5,146,81,396,001010001,110001100,0
5,147,81,397,001010001,110001101,0
5,148,81,398,001010001,110001110,0
5,149,81,399,001010001,110001111,0
5,150,81,404,001010001,110010100,0
5,151,81,405,001010001,110010101,0
5,152,81,412,001010001,110011100,0
5,153,81,413,001010001,110011101,0
5,154,81,418,001010001,110100010,0
5,155,81,419,001010001,110100011,0
5,156,81,421,001010001,110100101,0
5,157,81,423,001010001,110100111,0
5,158,81,426,001010001,110101010,0
5,159,81,427,001010001,110101011,0
5,160,81,429,001010001,110101101,0
5,161,81,431,001010001,110101111,0
5,162,81,437,001010001,110110101,0
5,163,81,445,001010001,110111101,0
5,164,81,458,001010001,111001010,0
5,165,81,460,001010001,111001100,0
5,166,81,462,001010001,111001110,0
5,167,81,468,001010001,111010100,0
5,168,81,469,001010001,111010101,0
5,169,81,476,001010001,111011100,0
5,170,81,482,001010001,111100010,0
5,171,81,483,001010001,111100011,0
5,172,81,485,001010001,111100101,0
5,173,81,487,001010001,111100111,0
5,174,81,490,001010001,111101010,0
5,175,81,501,001010001,111110101,0
6,7,82,83,001010010,001010011,0
6,8,82,84,001010010,001010100,0
6,9,82,85,001010010,001010101,0
6,10,82,86,001010010,001010110,0
6,11,82,87,001010010,001010111,0
6,12,82,88,001010010,001011000,0
6,13,82,90,001010010,001011010,0
6,14,82,92,001010010,001011100,0
6,15,82,94,001010010,001011110,0
6,16,82,96,001010010,001100000,0
6,17,82,97,001010010,001100001,0
6,18,82,98,001010010,001100010,0
6,19,82,99,001010010,001100011,0
6,20,82,101,001010010,001100101,0
6,21,82,103,001010010,001100111,0
6,22,82,104,001010010,001101000,0
6,23,82,106,001010010,001101010,0
6,24,82,112,001010010,001110000,0
6,25,82,113,001010010,001110001,0
6,26,82,114,001010010,001110010,0
6,27,82,115,001010010,001110011,0
6,28,82,117,001010010,001110101,0
6,29,82,119,001010010,001110111,0
6,30,82,120,001010010,001111000,0
6,31,82,122,001010010,001111010,0
6,32,82,136,001010010,010001000,0
6,33,82,137,001010010,010001001,0
6,34,82,138,001010010,010001010,0
6,35,82,139,001010010,010001011,0
6,36,82,140,001010010,010001100,0
6,37,82,141,001010010,010001101,0
6,38,82,142,001010010,010001110,0
6,39,82,143,001010010,010001111,0
6,40,82,144,001010010,010010000,0
6,41,82,145,001010010,010010001,0
6,42,82,148,001010010,010010100,0
6,43,82,149,001010010,010010101,0
6,44,82,152,001010010,010011000,0
6,45,82,153,001010010,010011001,0
6,46,82,156,001010010,010011100,0
6,47,82,157,001010010,010011101,0
6,48,82,160,001010010,010100000,0
6,49,82,161,001010010,010100001,0
6,50,82,162,001010010,010100010,0
6,51,82,163,001010010,010100011,0
6,52,82,165,001010010,010100101,0
6,53,82,167,001010010,010100111,0
6,54,82,168,001010010,010101000,0
6,55,82,169,001010010,010101001,0
6,56,82,170,001010010,010101010,0
6,57,82,171,001010010,010101011,0
6,58,82,173,001010010,010101101,0
6,59,82,175,001010010,010101111,0
6,60,82,176,001010010,010110000,0
6,61,82,177,001010010,010110001,0
6,62,82,181,001010010,010110101,0
6,63,82,184,001010010,010111000,0
6,64,82,185,001010010,010111001,0
6,65,82,189,001010010,010111101,0
6,66,82,200,001010010,011001000,0
6,67,82,202,001010010,011001010,0
6,68,82,204,001010010,011001100,0
6,69,82,206,001010010,011001110,0
6,70,82,208,001010010,011010000,0
6,71,82,209,001010010,011010001,0
6,72,82,212,001010010,011010100,0
6,73,82,213,001010010,011010101,0
6,74,82,216,001010010,011011000,0
6,75,82,220,001010010,011011100,0
6,76,82,224,001010010,011100000,0
6,77,82,225,001010010,011100001,0
6,78,82,226,001010010,011100010,0
6,79,82,227,001010010,011100011,0
6,80,82,229,001010010,011100101,0
6,81,82,231,001010010,011100111,0
6,82,82,232,001010010,011101000,0
6,83,82,234,001010010,011101010,0
6,84,82,240,001010010,011110000,0
6,85,82,241,001010010,011110001,0
6,86,82,245,001010010,011110101,0
6,87,82,248,001010010,011111000,0
6,88,82,266,001010010,100001010,0
6,89,82,267,001010010,100001011,0
6,90,82,268,001010010,100001100,0
6,91,82,269,001010010,100001101,0
6,92,82,270,001010010,100001110,0
6,93,82,271,001010010,100001111,0
6,94,82,274,001010010,100010010,0
6,95,82,275,001010010,100010011,0
6,96,82,276,001010010,100010100,0
6,97,82,277,001010010,100010101,0
6,98,82,278,001010010,100010110,0
6,99,82,279,001010010,100010111,0
6,100,82,282,001010010,100011010,0
6,101,82,283,001010010,100011011,0
6,102,82,284,001010010,100011100,0
6,103,82,285,001010010,100011101,0
6,104,82,286,001010010,100011110,0
6,105,82,287,001010010,100011111,0
6,106,82,290,001010010,100100010,0
6,107,82,291,001010010,100100011,0
6,108,82,293,001010010,100100101,0
6,109,82,295,001010010,100100111,0
6,110,82,298,001010010,100101010,0
6,111,82,299,001010010,100101011,0
6,112,82,301,001010010,100101101,0
6,113,82,303,001010010,100101111,0
6,114,82,306,001010010,100110010,0
6,115,82,307,001010010,100110011,0
6,116,82,309,001010010,100110101,0
6,117,82,311,001010010,100110111,0
6,118,82,314,001010010,100111010,0
6,119,82,315,001010010,100111011,0
6,120,82,317,001010010,100111101,0
6,121,82,319,001010010,100111111,0
6,122,82,330,001010010,101001010,0
6,123,82,332,001010010,101001100,0
6,124,82,334,001010010,101001110,0
6,125,82,338,001010010,101010010,0
6,126,82,339,001010010,101010011,0
6,127,82,340,001010010,101010100,0
6,128,82,341,001010010,101010101,0
6,129,82,342,001010010,101010110,0
6,130,82,343,001010010,101010111,0
6,131,82,346,001010010,101011010,0
6,132,82,348,001010010,101011100,0
6,133,82,350,001010010,101011110,0
6,134,82,354,001010010,101100010,0
6,135,82,355,001010010,101100011,0
6,136,82,357,001010010,101100101,0
6,137,82,359,001010010,101100111,0
6,138,82,362,001010010,101101010,0
6,139,82,370,001010010,101110010,0
6,140,82,371,001010010,101110011,0
6,141,82,373,001010010,101110101,0
6,142,82,375,001010010,101110111,0
6,143,82,378,001010010,101111010,0
6,144,82,394,001010010,110001010,0
6,145,82,395,001010010,110001011,0
6,146,82,396,001010010,110001100,0
6,147,82,397,001010010,110001101,0
6,148,82,398,001010010,110001110,0
6,149,82,399,001010010,110001111,0
6,150,82,404,001010010,110010100,0
6,151,82,405,001010010,110010101,0
6,152,82,412,001010010,110011100,0
6,153,82,413,001010010,110011101,0
6,154,82,418,001010010,110100010,0
6,155,82,419,001010010,110100011,0
6,156,82,421,001010010,110100101,0
6,157,82,423,001010010,110100111,0
6,158,82,426,001010010,110101010,0
6,159,82,427,001010010,110101011,0
6,160,82,429,001010010,110101101,0
6,161,82,431,001010010,110101111,0
6,162,82,437,001010010,110110101,0
6,163,82,445,001010010,110111101,0
6,164,82,458,001010010,111001010,0
6,165,82,460,001010010,111001100,0
6,166,82,462,001010010,111001110,0
6,167,82,468,001010010,111010100,0
6,168,82,469,001010010,111010101,0
6,169,82,476,001010010,111011100,0
6,170,82,482,001010010,111100010,0
6,171,82,483,001010010,111100011,0
6,172,82,485,001010010,111100101,0
6,173,82,487,001010010,111100111,0
6,174,82,490,001010010,111101010,0
6,175,82,501,001010010,111110101,0
7,8,83,84,001010011,001010100,0
7,9,83,85,001010011,001010101,0
7,10,83,86,001010011,001010110,0
7,11,83,87,001010011,001010111,0
7,12,83,88,001010011,001011000,0
7,13,83,90,001010011,001011010,0
7,14,83,92,001010011,001011100,0
7,15,83,94,001010011,001011110,0
7,16,83,96,001010011,001100000,0
7,17,83,97,001010011,001100001,0
7,18,83,98,001010011,001100010,0
7,19,83,99,001010011,001100011,0
7,20,83,101,001010011,001100101,0
7,21,83,103,001010011,001100111,0
7,22,83,104,001010011,001101000,0
7,23,83,106,001010011,001101010,0
7,24,83,112,001010011,001110000,0
7,25,83,113,001010011,001110001,0
7,26,83,114,001010011,001110010,0
7,27,83,115,001010011,001110011,0
7,28,83,117,001010011,001110101,0
7,29,83,119,001010011,001110111,0
7,30,83,120,001010011,001111000,0
7,31,83,122,001010011,001111010,0
7,32,83,136,001010011,010001000,0
7,33,83,137,001010011,010001001,0
7,34,83,138,001010011,010001010,0
7,35,83,139,001010011,010001011,0
7,36,83,140,001010011,010001100,0
7,37,83,141,001010011,010001101,0
7,38,83,142,001010011,010001110,0
7,39,83,143,001010011,010001111,0
7,40,83,144,001010011,010010000,0
7,41,83,145,001010011,010010001,0
7,42,83,148,001010011,010010100,0
7,43,83,149,001010011,010010101,0
7,44,83,152,001010011,010011000,0
7,45,83,153,001010011,010011001,0
7,46,83,156,001010011,010011100,0
7,47,83,157,001010011,010011101,0
7,48,83,160,001010011,010100000,0
7,49,83,161,001010011,010100001,0
7,50,83,162,001010011,010100010,0
7,51,83,163,001010011,010100011,0
7,52,83,165,001010011,010100101,0
7,53,83,167,001010011,010100111,0
7,54,83,168,001010011,010101000,0
7,55,83,169,001010011,010101001,0
7,56,83,170,001010011,010101010,0
7,57,83,171,001010011,010101011,0
7,58,83,173,001010011,010101101,0
7,59,83,175,001010011,010101111,0
7,60,83,176,001010011,010110000,0
7,61,83,177,001010011,010110001,0
7,62,83,181,001010011,010110101,0
7,63,83,184,001010011,010111000,0
7,64,83,185,001010011,010111001,0
7,65,83,189,001010011,010111101,0
7,66,83,200,001010011,011001000,0
7,67,83,202,001010011,011001010,0
7,68,83,204,001010011,011001100,0
7,69,83,206,001010011,011001110,0
7,70,83,208,001010011,011010000,0
7,71,83,209,001010011,011010001,0
7,72,83,212,001010011,011010100,0
7,73,83,213,001010011,011010101,0
7,74,83,216,001010011,011011000,0
7,75,83,220,001010011,011011100,0
7,76,83,224,001010011,011100000,0
7,77,83,225,001010011,011100001,0
